0	0	0	0	2	0	0	1	1.73205	0	0.001	0.00173299	-0.000999458	0	2	0.00200054	0	0.998268	1.73105	0	-7.50001	1.35536e-09
0.163	0.308157	-0.144724	0	1.97126	0.339234	0	0.720587	1.53754	0	-7.50001	2.43842e-09
0.164	0.310211	-0.145472	0	1.97088	0.341386	0	0.718913	1.53614	0	-7.50001	2.44607e-09
0.165	0.312266	-0.146217	0	1.97049	0.343539	0	0.717239	1.53473	0	-7.50001	2.45372e-09
0.166	0.314324	-0.146961	0	1.97011	0.345693	0	0.715567	1.53332	0	-7.50001	2.46137e-09
0.167	0.316383	-0.147702	0	1.96972	0.347847	0	0.713895	1.53191	0	-7.50001	2.46902e-09
0.168	0.318445	-0.148441	0	1.96933	0.350002	0	0.712224	1.53049	0	-7.50001	2.47667e-09
0.169	0.320508	-0.149178	0	1.96894	0.352157	0	0.710554	1.52907	0	-7.50001	2.48432e-09
0.17	0.322574	-0.149913	0	1.96854	0.354314	0	0.708885	1.52765	0	-7.50001	2.49197e-09
0.171	0.324641	-0.150646	0	1.96814	0.356471	0	0.707217	1.52623	0	-7.50001	2.49962e-09
0.172	0.326711	-0.151376	0	1.96774	0.358628	0	0.705549	1.5248	0	-7.50001	2.50726e-09
0.173	0.328782	-0.152104	0	1.96734	0.360786	0	0.703883	1.52337	0	-7.50001	2.51491e-09
0.174	0.330856	-0.152831	0	1.96693	0.362945	0	0.702217	1.52194	0	-7.50001	2.52255e-09
0.175	0.332931	-0.153555	0	1.96652	0.365105	0	0.700552	1.5205	0	-7.50001	2.53018e-09
0.176	0.335009	-0.154277	0	1.9661	0.367265	0	0.698888	1.51906	0	-7.50001	2.53782e-09
0.177	0.337088	-0.154996	0	1.96569	0.369425	0	0.697225	1.51762	0	-7.50001	2.54545e-09
0.178	0.33917	-0.155714	0	1.96527	0.371587	0	0.695563	1.51618	0	-7.50001	2.55307e-09
0.179	0.341253	-0.156429	0	1.96485	0.373749	0	0.693902	1.51473	0	-7.50001	2.56069e-09
0.18	0.343339	-0.157142	0	1.96442	0.375911	0	0.692241	1.51328	0	-7.50001	2.56831e-09
0.181	0.345426	-0.157853	0	1.96399	0.378074	0	0.690582	1.51183	0	-7.50001	2.57592e-09
0.182	0.347515	-0.158562	0	1.96356	0.380238	0	0.688924	1.51037	0	-7.50001	2.58352e-09
0.183	0.349607	-0.159269	0	1.96313	0.382403	0	0.687266	1.50892	0	-7.50001	2.59112e-09
0.184	0.3517	-0.159973	0	1.96269	0.384568	0	0.68561	1.50746	0	-7.50001	2.59871e-09
0.185	0.353795	-0.160675	0	1.96225	0.386733	0	0.683954	1.50599	0	-7.50001	2.60629e-09
0.186	0.355893	-0.161374	0	1.96181	0.388899	0	0.682299	1.50453	0	-7.50001	2.61387e-09
0.187	0.357992	-0.162072	0	1.96136	0.391066	0	0.680646	1.50306	0	-7.50001	2.62143e-09
0.188	0.360093	-0.162767	0	1.96091	0.393233	0	0.678993	1.50158	0	-7.50001	2.62899e-09
0.189	0.362196	-0.16346	0	1.96046	0.395401	0	0.677342	1.50011	0	-7.50001	2.63654e-09
0.19	0.364301	-0.16415	0	1.96001	0.39757	0	0.675691	1.49863	0	-7.50001	2.64408e-09
0.191	0.366409	-0.164839	0	1.95955	0.399739	0	0.674041	1.49715	0	-7.50001	2.65161e-09
0.192	0.368518	-0.165525	0	1.95909	0.401908	0	0.672393	1.49567	0	-7.50001	2.65913e-09
0.193	0.370629	-0.166208	0	1.95863	0.404078	0	0.670745	1.49418	0	-7.50001	2.66664e-09
0.194	0.372742	-0.16689	0	1.95816	0.406249	0	0.669098	1.49269	0	-7.50001	2.67414e-09
0.195	0.374857	-0.167569	0	1.95769	0.40842	0	0.667453	1.4912	0	-7.50001	2.68162e-09
0.196	0.376974	-0.168245	0	1.95722	0.410592	0	0.665808	1.4897	0	-7.50001	2.6891e-09
0.197	0.379093	-0.16892	0	1.95674	0.412764	0	0.664165	1.48821	0	-7.50001	2.69656e-09
0.198	0.381214	-0.169592	0	1.95626	0.414937	0	0.662522	1.48671	0	-7.50001	2.704e-09
